GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
0500000US24045,24045,"Wicomico County, Maryland",98843,*****,98843,(X),46616,708,47.2,0.7,52227,708,52.8,0.7,6171,537,6.2,0.5,6165,1058,6.2,1.1,6979,964,7.1,1.0,8079,860,8.2,0.9,9469,1367,9.6,1.4,13003,1316,13.2,1.3,12201,1058,12.3,1.1,12446,746,12.6,0.8,6357,926,6.4,0.9,5253,887,5.3,0.9,7070,399,7.2,0.4,4080,580,4.1,0.6,1570,497,1.6,0.5,34.7,0.8,(X),(X),76766,*****,77.7,*****,68713,1013,69.5,1.0,15526,770,15.7,0.8,12720,153,12.9,0.2,76766,*****,76766,(X),35934,627,46.8,0.8,40832,627,53.2,0.8,12720,153,12720,(X),5415,102,42.6,0.4,7305,76,57.4,0.4,98843,*****,98843,(X),96898,930,98.0,0.9,1945,930,2.0,0.9,96898,930,98.0,0.9,66835,842,67.6,0.9,24492,1209,24.8,1.2,1579,1872,1.6,1.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2600,273,2.6,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,289,0.0,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1392,1615,1.4,1.6,1945,930,2.0,0.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,98843,*****,98843,(X),68712,1241,69.5,1.3,25965,859,26.3,0.9,N,N,N,N,2893,289,2.9,0.2,N,N,N,N,N,N,N,N,98843,*****,98843,(X),4484,*****,4.5,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,94359,*****,95.5,*****,65891,289,66.7,0.2,23776,938,24.1,0.9,147,225,0.1,0.2,2600,273,2.6,0.3,0,289,0.0,0.2,0,289,0.0,0.2,1945,930,2.0,0.9,68,111,0.1,0.1,1877,921,1.9,0.9,41219,872,(X),(X)
0500000US24510,24510,"Baltimore city, Maryland",620583,*****,620583,(X),292446,683,47.1,0.1,328137,683,52.9,0.1,41033,406,6.6,0.1,35646,2343,5.7,0.4,34093,2292,5.5,0.4,43592,894,7.0,0.1,56704,848,9.1,0.1,104021,461,16.8,0.1,76272,1097,12.3,0.2,87142,1117,14.0,0.2,35626,2302,5.7,0.4,33453,2300,5.4,0.4,38606,496,6.2,0.1,24008,1425,3.9,0.2,10387,1345,1.7,0.2,34.4,0.2,(X),(X),487644,422,78.6,0.1,455275,2236,73.4,0.4,91044,1809,14.7,0.3,73001,509,11.8,0.1,487644,422,487644,(X),224974,620,46.1,0.1,262670,399,53.9,0.1,73001,509,73001,(X),28591,340,39.2,0.4,44410,391,60.8,0.4,620583,*****,620583,(X),605634,3688,97.6,0.6,14949,3688,2.4,0.6,605634,3688,97.6,0.6,188657,2792,30.4,0.4,392953,2887,63.3,0.5,2389,1527,0.4,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,14284,1423,2.3,0.2,3563,1202,0.6,0.2,4106,1092,0.7,0.2,1369,742,0.2,0.1,212,180,0.0,0.1,2357,1061,0.4,0.2,265,240,0.0,0.1,2412,1072,0.4,0.2,202,186,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7149,2647,1.2,0.4,14949,3688,2.4,0.6,4659,1671,0.8,0.3,1375,815,0.2,0.1,2270,1402,0.4,0.2,3037,1816,0.5,0.3,620583,*****,620583,(X),199409,4272,32.1,0.7,403519,1504,65.0,0.2,8543,2816,1.4,0.5,17554,574,2.8,0.1,757,539,0.1,0.1,8225,2726,1.3,0.4,620583,*****,620583,(X),26031,*****,4.2,*****,8591,2722,1.4,0.4,2239,1224,0.4,0.2,1331,862,0.2,0.1,13870,2472,2.2,0.4,594552,*****,95.8,*****,173748,337,28.0,0.1,391045,2649,63.0,0.4,1397,815,0.2,0.1,14284,1423,2.3,0.2,202,186,0.0,0.1,369,317,0.1,0.1,13507,3531,2.2,0.6,307,381,0.0,0.1,13200,3549,2.1,0.6,296584,1348,(X),(X)
0500000US25001,25001,"Barnstable County, Massachusetts",215937,*****,215937,(X),103450,924,47.9,0.4,112487,924,52.1,0.4,8930,713,4.1,0.3,9847,1473,4.6,0.7,11090,1324,5.1,0.6,11397,526,5.3,0.2,9996,565,4.6,0.3,17420,634,8.1,0.3,22613,808,10.5,0.4,34602,724,16.0,0.3,16254,1738,7.5,0.8,19699,1656,9.1,0.8,27159,475,12.6,0.2,19906,1263,9.2,0.6,7024,1272,3.3,0.6,49.9,0.2,(X),(X),179226,422,83.0,0.2,172267,1113,79.8,0.5,66228,1880,30.7,0.9,54089,489,25.0,0.2,179226,422,179226,(X),84306,512,47.0,0.2,94920,473,53.0,0.2,54089,489,54089,(X),23404,387,43.3,0.6,30685,395,56.7,0.6,215937,*****,215937,(X),212290,1328,98.3,0.6,3647,1328,1.7,0.6,212290,1328,98.3,0.6,202102,1468,93.6,0.7,4984,779,2.3,0.4,859,429,0.4,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2648,447,1.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,285,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1697,1126,0.8,0.5,3647,1328,1.7,0.6,1539,1030,0.7,0.5,1233,429,0.6,0.2,64,115,0.0,0.1,0,285,0.0,0.1,215937,*****,215937,(X),205537,1385,95.2,0.6,6557,883,3.0,0.4,2126,57,1.0,0.1,2817,345,1.3,0.2,N,N,N,N,2369,1301,1.1,0.6,215937,*****,215937,(X),4851,*****,2.2,*****,396,334,0.2,0.2,1741,669,0.8,0.3,195,212,0.1,0.1,2519,665,1.2,0.3,211086,*****,97.8,*****,198876,998,92.1,0.5,4984,779,2.3,0.4,859,429,0.4,0.2,2648,447,1.2,0.2,0,285,0.0,0.1,899,826,0.4,0.4,2820,1085,1.3,0.5,501,431,0.2,0.2,2319,958,1.1,0.4,160313,787,(X),(X)
0500000US25003,25003,"Berkshire County, Massachusetts",131144,*****,131144,(X),62777,420,47.9,0.3,68367,420,52.1,0.3,5969,398,4.6,0.3,7900,966,6.0,0.7,6337,913,4.8,0.7,8957,416,6.8,0.3,7941,463,6.1,0.4,13507,648,10.3,0.5,15829,786,12.1,0.6,20802,535,15.9,0.4,9582,980,7.3,0.7,9646,1023,7.4,0.8,11724,199,8.9,0.2,8439,798,6.4,0.6,4511,770,3.4,0.6,44.6,0.3,(X),(X),105624,*****,80.5,*****,100260,671,76.5,0.5,30420,996,23.2,0.8,24674,394,18.8,0.3,105624,*****,105624,(X),49909,339,47.3,0.3,55715,339,52.7,0.3,24674,394,24674,(X),10384,223,42.1,0.8,14290,345,57.9,0.8,131144,*****,131144,(X),127907,1086,97.5,0.8,3237,1086,2.5,0.8,127907,1086,97.5,0.8,121430,1227,92.6,0.9,3857,754,2.9,0.6,235,234,0.2,0.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1230,400,0.9,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,285,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1155,1080,0.9,0.8,3237,1086,2.5,0.8,949,680,0.7,0.5,428,513,0.3,0.4,564,335,0.4,0.3,104,166,0.1,0.1,131144,*****,131144,(X),123955,1422,94.5,1.1,5268,635,4.0,0.5,800,642,0.6,0.5,2402,385,1.8,0.3,N,N,N,N,1722,1168,1.3,0.9,131144,*****,131144,(X),4593,*****,3.5,*****,162,174,0.1,0.1,1928,844,1.5,0.6,195,251,0.1,0.2,2308,894,1.8,0.7,126551,*****,96.5,*****,118092,1122,90.0,0.9,3857,754,2.9,0.6,175,205,0.1,0.2,1230,400,0.9,0.3,0,285,0.0,0.1,817,1107,0.6,0.8,2380,975,1.8,0.7,147,165,0.1,0.1,2233,942,1.7,0.7,68502,790,(X),(X)
0500000US25005,25005,"Bristol County, Massachusetts",548612,*****,548612,(X),265684,1020,48.4,0.2,282928,1020,51.6,0.2,31140,583,5.7,0.1,34789,2306,6.3,0.4,33582,2362,6.1,0.4,39263,855,7.2,0.2,36314,952,6.6,0.2,63478,1436,11.6,0.3,78130,1485,14.2,0.3,86082,994,15.7,0.2,33685,1700,6.1,0.3,34018,1772,6.2,0.3,39395,605,7.2,0.1,24875,1485,4.5,0.3,13861,1463,2.5,0.3,40.0,0.4,(X),(X),426449,*****,77.7,*****,401457,1701,73.2,0.3,96812,1697,17.6,0.3,78131,614,14.2,0.1,426449,*****,426449,(X),203161,328,47.6,0.1,223288,327,52.4,0.1,78131,614,78131,(X),32173,400,41.2,0.4,45958,514,58.8,0.4,548612,*****,548612,(X),536895,2153,97.9,0.4,11717,2153,2.1,0.4,536895,2153,97.9,0.4,491080,3198,89.5,0.6,19663,1825,3.6,0.3,1333,645,0.2,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,10357,878,1.9,0.2,1484,974,0.3,0.2,2081,1093,0.4,0.2,467,348,0.1,0.1,199,196,0.0,0.1,850,579,0.2,0.1,1770,1172,0.3,0.2,3506,1513,0.6,0.3,76,122,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,14386,2979,2.6,0.5,11717,2153,2.1,0.4,2793,1539,0.5,0.3,1569,349,0.3,0.1,1915,881,0.3,0.2,620,533,0.1,0.1,548612,*****,548612,(X),499857,3448,91.1,0.6,25021,1348,4.6,0.2,4352,767,0.8,0.1,12688,662,2.3,0.1,766,555,0.1,0.1,18045,3397,3.3,0.6,548612,*****,548612,(X),33396,*****,6.1,*****,1791,837,0.3,0.2,22008,2600,4.0,0.5,420,355,0.1,0.1,9177,2432,1.7,0.4,515216,*****,93.9,*****,470527,1700,85.8,0.3,18327,1685,3.3,0.3,685,388,0.1,0.1,10357,878,1.9,0.2,0,285,0.0,0.1,5033,1523,0.9,0.3,10287,1726,1.9,0.3,3072,1151,0.6,0.2,7215,1616,1.3,0.3,230520,1131,(X),(X)
0500000US25009,25009,"Essex County, Massachusetts",744644,*****,744644,(X),357673,446,48.0,0.1,386971,446,52.0,0.1,43655,200,5.9,0.1,47131,2963,6.3,0.4,49468,3007,6.6,0.4,52376,869,7.0,0.1,44676,560,6.0,0.1,84250,897,11.3,0.1,100220,353,13.5,0.1,121215,270,16.3,0.1,50588,2189,6.8,0.3,45674,2157,6.1,0.3,52292,696,7.0,0.1,35274,1959,4.7,0.3,17825,1917,2.4,0.3,40.5,0.3,(X),(X),572549,200,76.9,0.1,542787,1660,72.9,0.2,131122,2225,17.6,0.3,105391,561,14.2,0.1,572549,200,572549,(X),269488,380,47.1,0.1,303061,364,52.9,0.1,105391,561,105391,(X),43717,518,41.5,0.3,61674,288,58.5,0.3,744644,*****,744644,(X),728838,2960,97.9,0.4,15806,2960,2.1,0.4,728838,2960,97.9,0.4,611273,5534,82.1,0.7,24421,2338,3.3,0.3,972,514,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,24298,1135,3.3,0.2,2676,1325,0.4,0.2,4867,1507,0.7,0.2,1346,1150,0.2,0.2,616,323,0.1,0.1,1520,820,0.2,0.1,3436,1591,0.5,0.2,9837,2226,1.3,0.3,0,285,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,67874,5589,9.1,0.8,15806,2960,2.1,0.4,7505,2378,1.0,0.3,2104,722,0.3,0.1,1683,834,0.2,0.1,527,555,0.1,0.1,744644,*****,744644,(X),624875,6166,83.9,0.8,34430,2911,4.6,0.4,4471,1275,0.6,0.2,26423,903,3.5,0.1,N,N,N,N,71125,5534,9.6,0.7,744644,*****,744644,(X),123564,*****,16.6,*****,5198,1956,0.7,0.3,31365,4918,4.2,0.7,1988,1578,0.3,0.2,85013,5147,11.4,0.7,621080,*****,83.4,*****,565682,1766,76.0,0.2,19286,1272,2.6,0.2,337,245,0.0,0.1,24068,1097,3.2,0.1,0,285,0.0,0.1,3701,2084,0.5,0.3,8006,1614,1.1,0.2,394,311,0.1,0.1,7612,1642,1.0,0.2,306725,1381,(X),(X)
0500000US25011,25011,"Franklin County, Massachusetts",71369,*****,71369,(X),34801,634,48.8,0.9,36568,634,51.2,0.9,3176,192,4.5,0.3,2931,516,4.1,0.7,4995,508,7.0,0.7,4475,363,6.3,0.5,4289,258,6.0,0.4,7641,361,10.7,0.5,9158,500,12.8,0.7,12071,422,16.9,0.6,5743,696,8.0,1.0,6085,695,8.5,1.0,5631,149,7.9,0.2,3710,453,5.2,0.6,1464,449,2.1,0.6,44.0,0.9,(X),(X),57470,29,80.5,0.1,54937,730,77.0,1.0,14157,594,19.8,0.8,10805,173,15.1,0.2,57470,29,57470,(X),27627,570,48.1,1.0,29843,572,51.9,1.0,10805,173,10805,(X),4725,149,43.7,0.8,6080,83,56.3,0.8,71369,*****,71369,(X),70088,473,98.2,0.7,1281,473,1.8,0.7,70088,473,98.2,0.7,67799,393,95.0,0.6,768,294,1.1,0.4,284,303,0.4,0.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,970,227,1.4,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,285,0.0,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,267,260,0.4,0.4,1281,473,1.8,0.7,318,155,0.4,0.2,386,177,0.5,0.2,298,227,0.4,0.3,124,189,0.2,0.3,71369,*****,71369,(X),68956,518,96.6,0.7,1210,285,1.7,0.3,817,261,1.1,0.4,1291,45,1.8,0.1,N,N,N,N,399,329,0.6,0.5,71369,*****,71369,(X),2299,*****,3.2,*****,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69070,*****,96.8,*****,65905,160,92.3,0.2,768,294,1.1,0.4,184,171,0.3,0.2,970,227,1.4,0.3,0,285,0.0,0.3,137,160,0.2,0.2,1106,389,1.5,0.5,0,285,0.0,0.3,1106,389,1.5,0.5,33752,167,(X),(X)
0500000US25013,25013,"Hampden County, Massachusetts",463678,*****,463678,(X),222584,602,48.0,0.1,241094,602,52.0,0.1,27561,4,5.9,0.1,29510,2288,6.4,0.5,31817,2299,6.9,0.5,36240,815,7.8,0.2,33579,921,7.2,0.2,54291,629,11.7,0.1,58309,481,12.6,0.1,69499,472,15.0,0.1,30353,1968,6.5,0.4,26853,1977,5.8,0.4,31879,576,6.9,0.1,23663,1345,5.1,0.3,10124,1226,2.2,0.3,38.5,0.4,(X),(X),353833,93,76.3,0.1,330569,1642,71.3,0.4,81289,1815,17.5,0.4,65666,459,14.2,0.1,353833,93,353833,(X),166959,259,47.2,0.1,186874,238,52.8,0.1,65666,459,65666,(X),26896,241,41.0,0.2,38770,319,59.0,0.2,463678,*****,463678,(X),452616,2387,97.6,0.5,11062,2387,2.4,0.5,452616,2387,97.6,0.5,360805,4695,77.8,1.0,40221,2240,8.7,0.5,2278,1358,0.5,0.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,8851,1128,1.9,0.2,1106,671,0.2,0.1,1487,889,0.3,0.2,426,332,0.1,0.1,0,285,0.0,0.1,399,400,0.1,0.1,2967,1451,0.6,0.3,2466,1183,0.5,0.3,0,285,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40461,5083,8.7,1.1,11062,2387,2.4,0.5,4818,1932,1.0,0.4,790,407,0.2,0.1,1843,1195,0.4,0.3,260,233,0.1,0.1,463678,*****,463678,(X),370843,5264,80.0,1.1,46295,2012,10.0,0.4,3964,1467,0.9,0.3,11201,478,2.4,0.1,N,N,N,N,42930,5127,9.3,1.1,463678,*****,463678,(X),97173,*****,21.0,*****,6168,2625,1.3,0.6,77987,4525,16.8,1.0,487,434,0.1,0.1,12531,3594,2.7,0.8,366505,*****,79.0,*****,313055,936,67.5,0.2,35974,1589,7.8,0.3,1008,407,0.2,0.1,8851,1128,1.9,0.2,0,285,0.0,0.1,956,936,0.2,0.2,6661,2001,1.4,0.4,72,98,0.0,0.1,6589,2006,1.4,0.4,192158,1631,(X),(X)
0500000US25015,25015,"Hampshire County, Massachusetts",158094,*****,158094,(X),73700,924,46.6,0.6,84394,924,53.4,0.6,6247,409,4.0,0.3,7365,1015,4.7,0.6,7583,998,4.8,0.6,17450,1106,11.0,0.7,22930,1079,14.5,0.7,15417,697,9.8,0.4,16805,524,10.6,0.3,22761,607,14.4,0.4,11809,1279,7.5,0.8,9507,1240,6.0,0.8,10418,315,6.6,0.2,6581,831,4.2,0.5,3221,824,2.0,0.5,36.2,0.9,(X),(X),131386,96,83.1,0.1,110982,1820,70.2,1.2,26400,1090,16.7,0.7,20220,336,12.8,0.2,131386,96,131386,(X),60536,598,46.1,0.4,70850,582,53.9,0.4,20220,336,20220,(X),8656,348,42.8,1.2,11564,198,57.2,1.2,158094,*****,158094,(X),154187,916,97.5,0.6,3907,916,2.5,0.6,154187,916,97.5,0.6,141216,1021,89.3,0.6,4000,530,2.5,0.3,57,108,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7752,589,4.9,0.4,1929,923,1.2,0.6,1821,913,1.2,0.6,837,1086,0.5,0.7,91,148,0.1,0.1,691,457,0.4,0.3,484,425,0.3,0.3,1899,1272,1.2,0.8,88,144,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1074,509,0.7,0.3,3907,916,2.5,0.6,1147,413,0.7,0.3,634,108,0.4,0.1,799,401,0.5,0.3,61,90,0.0,0.1,158094,*****,158094,(X),144789,1039,91.6,0.7,5528,504,3.5,0.3,970,262,0.6,0.2,8908,434,5.6,0.3,N,N,N,N,2007,928,1.3,0.6,158094,*****,158094,(X),7470,*****,4.7,*****,1195,838,0.8,0.5,4223,961,2.7,0.6,288,304,0.2,0.2,1764,668,1.1,0.4,150624,*****,95.3,*****,136242,347,86.2,0.2,3643,362,2.3,0.2,57,108,0.0,0.1,7579,538,4.8,0.3,88,144,0.1,0.1,109,174,0.1,0.1,2906,776,1.8,0.5,336,360,0.2,0.2,2570,678,1.6,0.4,62611,1502,(X),(X)
0500000US25017,25017,"Middlesex County, Massachusetts",1506008,*****,1506008,(X),732413,314,48.6,0.1,773595,314,51.4,0.1,85495,219,5.7,0.1,91404,3857,6.1,0.3,86491,3797,5.7,0.3,98565,859,6.5,0.1,101869,193,6.8,0.1,219177,310,14.6,0.1,212525,363,14.1,0.1,233286,413,15.5,0.1,94369,3466,6.3,0.2,85220,3483,5.7,0.2,100089,566,6.6,0.1,64931,2080,4.3,0.1,32587,2117,2.2,0.1,38.6,0.2,(X),(X),1185745,477,78.7,0.1,1125972,2416,74.8,0.2,246100,2588,16.3,0.2,197607,173,13.1,0.1,1185745,477,1185745,(X),569048,495,48.0,0.1,616697,242,52.0,0.1,197607,173,197607,(X),82653,144,41.8,0.1,114954,113,58.2,0.1,1506008,*****,1506008,(X),1464892,5513,97.3,0.4,41116,5513,2.7,0.4,1464892,5513,97.3,0.4,1217846,5615,80.9,0.4,69373,3042,4.6,0.2,2004,1140,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,139457,2736,9.3,0.2,32383,4468,2.2,0.3,46642,4765,3.1,0.3,1810,872,0.1,0.1,3389,1330,0.2,0.1,10837,2484,0.7,0.2,9230,2888,0.6,0.2,35166,4823,2.3,0.3,309,316,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35903,4683,2.4,0.3,41116,5513,2.7,0.4,13243,4233,0.9,0.3,3495,942,0.2,0.1,12698,2141,0.8,0.1,1216,861,0.1,0.1,1506008,*****,1506008,(X),1253587,5968,83.2,0.4,86014,3151,5.7,0.2,7137,1604,0.5,0.1,155696,1261,10.3,0.1,1590,837,0.1,0.1,43825,5098,2.9,0.3,1506008,*****,1506008,(X),99075,*****,6.6,*****,11649,2924,0.8,0.2,30286,4277,2.0,0.3,2827,1189,0.2,0.1,54313,4883,3.6,0.3,1406933,*****,93.4,*****,1159535,2694,77.0,0.2,66034,2783,4.4,0.2,1296,630,0.1,0.1,139143,2744,9.2,0.2,309,316,0.0,0.1,8991,2580,0.6,0.2,31625,4001,2.1,0.3,3595,1174,0.2,0.1,28030,3762,1.9,0.2,612131,2375,(X),(X)
0500000US25021,25021,"Norfolk County, Massachusetts",672376,*****,672376,(X),321576,639,47.8,0.1,350800,639,52.2,0.1,37745,168,5.6,0.1,41815,2390,6.2,0.4,45612,2470,6.8,0.4,42711,991,6.4,0.1,38908,1032,5.8,0.2,78436,1071,11.7,0.2,95005,978,14.1,0.1,109140,816,16.2,0.1,45541,1840,6.8,0.3,39386,1874,5.9,0.3,48365,565,7.2,0.1,34267,1871,5.1,0.3,15445,1806,2.3,0.3,40.3,0.3,(X),(X),520111,414,77.4,0.1,495355,1840,73.7,0.3,120768,1964,18.0,0.3,98077,527,14.6,0.1,520111,414,520111,(X),243885,550,46.9,0.1,276226,501,53.1,0.1,98077,527,98077,(X),40505,414,41.3,0.3,57572,357,58.7,0.3,672376,*****,672376,(X),663152,1844,98.6,0.3,9224,1844,1.4,0.3,663152,1844,98.6,0.3,554256,2447,82.4,0.4,40647,1563,6.0,0.2,783,408,0.1,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,60312,1411,9.0,0.2,11170,2632,1.7,0.4,32943,3307,4.9,0.5,1989,958,0.3,0.1,1458,814,0.2,0.1,3053,1071,0.5,0.2,6820,2974,1.0,0.4,2879,1458,0.4,0.2,109,131,0.0,0.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7045,2397,1.0,0.4,9224,1844,1.4,0.3,1641,725,0.2,0.1,1206,407,0.2,0.1,2431,1129,0.4,0.2,264,311,0.0,0.1,672376,*****,672376,(X),561592,2980,83.5,0.4,43862,1227,6.5,0.2,2642,448,0.4,0.1,63766,508,9.5,0.1,469,409,0.1,0.1,9928,2628,1.5,0.4,672376,*****,672376,(X),22180,*****,3.3,*****,3473,1252,0.5,0.2,6393,1819,1.0,0.3,830,954,0.1,0.1,11484,1776,1.7,0.3,650196,*****,96.7,*****,540119,1536,80.3,0.2,38284,1034,5.7,0.2,647,362,0.1,0.1,60026,1426,8.9,0.2,53,86,0.0,0.1,2709,1468,0.4,0.2,8358,1738,1.2,0.3,2108,928,0.3,0.1,6250,1539,0.9,0.2,270502,1798,(X),(X)
